0.050742753721105385,0.05095127876655855,0.05079011865211664,0.049863178087561875,0.049921035473975306,0.050883111295861976,0.050747227655140156,0.04934262993674357,0.048279419031046406,0.050986703640907016,0.04864546003478343,0.04916328405538284,0.048937676592294935,0.049215441836896814,0.05106870467299142,0.05084187121836165,0.050975649730924714,0.04946075135721201,0.050965730507054455,0.048217973733080656
0.050691556088948965,0.050907851260077394,0.05076054950718611,0.049866265665125954,0.04993768195206396,0.05080725951453835,0.05070559227756487,0.04937180104376599,0.04834055024564869,0.0509250122376815,0.0487401342164084,0.049185747136433595,0.04902709574127349,0.04927427871442179,0.05101155989333044,0.05081253623472709,0.05091723131357646,0.04951345227288031,0.050913133841540205,0.048290710842806644
0.0506992847633448,0.050943259363089674,0.05075331006092265,0.04993324488407555,0.04995050352109499,0.050867786377319965,0.050760813008077874,0.049317457003394495,0.04831987833997345,0.05089764263827098,0.04870222970150366,0.0491908422028161,0.04898752683391303,0.049217107752911035,0.05100866683842873,0.05085491862489054,0.05094600821768771,0.0494990014925298,0.05089283123665198,0.04825768713910316
0.0508685853014029,0.05101835175810204,0.05071134112562622,0.049869110236522615,0.05000877785164613,0.050968843215293956,0.051085621050783035,0.04916997310366143,0.048069254717440016,0.0509842686507298,0.048496844523857226,0.04901669895976489,0.04874141922409647,0.04900243902279041,0.05131127082267776,0.051123493650825365,0.0511193816384519,0.04945798814663813,0.05106291363712809,0.047913423362561436
0.05101629597967696,0.050929575756204756,0.050792958686790686,0.04990450800029871,0.049914398210180046,0.05089714249533218,0.05094852618844491,0.04909359499826672,0.048084447977980525,0.05104535461240674,0.04854213413588016,0.0489738683118798,0.048771634566129464,0.04904381187272863,0.05126487760178593,0.05119216365849594,0.051090543757488276,0.04944000133229244,0.051101542076615145,0.04795261978112216
0.050236911477440555,0.05054537862588014,0.05048070082539818,0.050029434029968636,0.05019244046378184,0.05043319020789315,0.050711471168033706,0.04957658222457161,0.049102483202591196,0.05044552308188525,0.04935257391899862,0.04946011167065005,0.04933339828752831,0.04939126559857996,0.050478326725785,0.05052472112357237,0.050478670417649224,0.04991530966785448,0.050442528442943016,0.04886897883899456
0.05100907534517395,0.05118278885974282,0.05088190130184401,0.04979531230143868,0.04985945497647206,0.05106340940070339,0.05095535084241324,0.049158862345985654,0.047885019617449676,0.051154239471439086,0.04833351420314602,0.048951929219350016,0.048692894206143936,0.048951929219350016,0.05146208023092747,0.05112553692553125,0.05126618189958661,0.04927117401893751,0.05120583435669949,0.047793511257665316
0.050306570501373715,0.05074321281851718,0.050569272281334884,0.05004676245984372,0.05008129359529611,0.05052570024729593,0.05055959581101958,0.04960223847194442,0.04880980083037462,0.05056904620456107,0.0490855304885933,0.04958494428495387,0.04927845229159553,0.049505502865907346,0.05056387025866188,0.050528270035056305,0.05055691360835016,0.04975039083054727,0.05050445724471332,0.048828174870059804
0.050728905859877084,0.05084835595402818,0.05064159930466998,0.049920501251815,0.050012534880229324,0.05078642347988873,0.050903985519273214,0.04932206914236273,0.04841999762368031,0.05084793647368496,0.04877160090511579,0.04915862001767947,0.048912011035377824,0.04913317675497164,0.051037604116293454,0.050959317447928774,0.05092016629302488,0.049551072783337806,0.050889562200042954,0.0482345589567177
0.050739523155965846,0.05094783781051786,0.05075486945261602,0.0499275246742404,0.04998510517325367,0.050851076374966206,0.05087578612347678,0.04928192203446256,0.04827653984258218,0.05091153732419115,0.04860125991132118,0.049071306293602256,0.048916440166982884,0.04912444767337367,0.05109799482022301,0.050935134113661185,0.0510101396783931,0.04952176084976685,0.05092547489451976,0.04824431963188344
